Transaction_ID,Time,Amount,Transaction_Type,Transaction_Freq,Class
6029,6,9005.13,0,17,0
6030,6,71416.65,0,17,0
6031,6,144858.21,0,17,0
6032,6,31337.01,3,17,0
6033,6,43920.58,3,17,0
6034,6,35758.01,3,17,0
6035,6,17896.02,3,17,0
6036,6,8800.31,3,17,0
6037,6,552.85,3,17,0
6038,6,3952.88,3,17,0
6039,6,2855.16,3,17,0
6040,6,7371.23,3,17,0
6041,6,13080.98,3,17,0
6042,6,3799.78,3,17,0
6043,6,2563.99,3,17,0
6044,6,98177.84,1,17,0
6045,6,18923.09,1,17,0
6046,6,25484.25,3,17,0
6047,6,5998.69,3,17,0
6048,6,26255.27,3,17,0
6049,6,142268.91,1,17,0
6050,6,9087.23,3,17,0
6051,6,165969.93,4,17,0
6052,6,2769.89,3,17,0
6053,6,6202.41,3,17,0
6054,6,13276.84,3,17,0
6055,6,15770.62,3,17,0
6056,6,1653.29,3,17,0
6057,6,18661.6,3,17,0
6058,6,15353.55,3,17,0
6059,6,6205.29,3,17,0
6060,6,14845.9,3,17,0
6061,6,7569.28,3,17,0
6062,6,24755.75,3,17,0
6063,6,6574.18,3,17,0
6064,6,244750.95,1,17,0
6065,6,14956.56,3,17,0
6066,6,185379.97,1,17,0
6067,6,68264.98,1,17,0
6068,6,9536.43,1,17,0
6071,6,54095.79,1,17,0
6072,6,248408.34,1,17,0
6073,6,18979.27,1,17,0
6074,6,49996.07,1,17,0
6075,6,2657.5,1,17,0
6077,6,86520.54,1,17,0
6078,6,12607.08,3,17,0
6079,6,10070.84,3,17,0
6080,6,248826.61,4,17,0
6081,6,182524.92,4,17,0
6082,6,16791.74,3,17,0
6083,6,5105.25,3,17,0
6084,6,13688.99,3,17,0
6085,6,5972.35,3,17,0
6086,6,7669.22,3,17,0
6087,6,5791.67,3,17,0
6088,6,16600.63,3,17,0
6089,6,2792.6,3,17,0
6090,6,17555.4,3,17,0
6091,6,4560.11,3,17,0
6092,6,8016.07,3,17,0
6093,6,2273.94,3,17,0
6094,6,7588.58,3,17,0
6095,6,11758.27,3,17,0
6096,6,22688.2,3,17,0
6097,6,2908.53,3,17,0
6098,6,7897.18,3,17,0
6099,6,22344.15,3,17,0
6101,6,5045.02,3,17,0
6102,6,27249.21,3,17,0
6103,6,10421.18,3,17,0
6104,6,50738.94,4,17,0
6105,6,8886.57,3,17,0
6106,6,148274.34,1,17,0
6107,6,641.12,3,17,0
6108,6,252567.83,4,17,0
6109,6,15964.7,3,17,0
6110,6,9948.64,3,17,0
6111,6,13679.73,3,17,0
6112,6,295.78,3,17,0
6113,6,8090.16,3,17,0
6114,6,14996.91,3,17,0
6115,6,44874.82,1,17,0
6116,6,1193.31,3,17,0
6119,6,15088.92,3,17,0
6120,6,31984.61,3,17,0
6121,6,27241.79,3,17,0
6122,6,12607.08,3,17,0
6123,6,11097.96,3,17,0
6124,6,9231.25,3,17,0
6125,6,26539.83,3,17,0
6126,6,1796.01,3,17,0
6127,6,902.63,3,17,0
6128,6,260604.69,1,17,0
6129,6,27613.05,3,17,0
6130,6,8486.59,3,17,0
6131,6,20950.16,3,17,0
6132,6,8737.34,3,17,0
6133,6,10158.08,3,17,0
6134,6,1942.26,3,17,0
6135,6,19852.81,3,17,0
6136,6,934.87,3,17,0
6137,6,3043.29,3,17,0
6138,6,66165.76,4,17,0
6139,6,11730.13,3,17,0
6140,6,1988.49,3,17,0
6141,6,8375.58,3,17,0
6142,6,32420.54,3,17,0
6143,6,17277.16,3,17,0
6144,6,21208.42,3,17,0
6145,6,16592.88,3,17,0
6147,6,12607.08,3,17,0
6148,6,17104.6,3,17,0
6150,6,122817.49,1,17,0
6151,6,16549.58,3,17,0
6152,6,19304.22,3,17,0
6153,6,209374.09,4,17,0
6154,6,2187.35,3,17,0
6156,6,646.63,3,17,0
6157,6,4062.42,3,17,0
6158,6,3997.02,3,17,0
6159,6,6092.79,3,17,0
6160,6,4126.67,3,17,0
6161,6,16103.22,3,17,0
6162,6,686.96,3,17,0
6163,6,122377.68,1,17,0
6164,6,12809.53,3,17,0
6165,6,30.06,3,17,0
6167,6,327.97,3,17,0
6168,6,109985.65,4,17,0
6169,6,29478.3,3,17,0
6170,6,7428.41,3,17,0
6171,6,32925.72,4,17,0
6172,6,6147.58,3,17,0
6173,6,4347.43,3,17,0
6174,6,8575.5,3,17,0
6175,6,15185.01,3,17,0
6176,6,5798.35,3,17,0
6177,6,23855.7,3,17,0
6178,6,66999.61,1,17,0
6179,6,3525.54,2,17,0
6180,6,12869.36,3,17,0
6181,6,21864.82,3,17,0
6182,6,8227.9,3,17,0
6183,6,9614.11,3,17,0
6184,6,18897.18,3,17,0
6185,6,13297.0,3,17,0
6186,6,53627.09,4,17,0
6187,6,16123.97,3,17,0
6188,6,1916.28,3,17,0
6189,6,11393.18,3,17,0
6190,6,13051.13,3,17,0
6191,6,27497.16,3,17,0
6192,6,938.1,3,17,0
6193,6,7918.8,3,17,0
6194,6,6921.69,3,17,0
6195,6,8466.11,3,17,0
6196,6,129835.8,1,17,0
6197,6,37547.1,1,17,0
6198,6,28925.25,3,17,0
6199,6,12889.32,3,17,0
6200,6,4192.58,3,17,0
6201,6,4792.35,4,17,0
6202,6,20036.57,3,17,0
6203,6,3849.48,4,17,0
6204,6,6964.22,3,17,0
6205,6,20530.57,3,17,0
6206,6,65843.72,4,17,0
6208,6,21693.79,3,17,0
6211,6,18256.2,3,17,0
6212,6,219369.77,0,17,0
6213,6,257380.58,0,17,0
6214,6,1135.09,2,17,0
6215,6,8603.1,3,17,0
6216,6,12607.08,3,17,0
6217,6,6804.77,3,17,0
6218,6,1059.81,3,17,0
6219,6,4283.98,3,17,0
6220,6,230.13,3,17,0
6221,6,17482.76,3,17,0
6222,6,10665.1,3,17,0
6223,6,25627.15,3,17,0
6224,6,9957.91,3,17,0
6225,6,13527.67,3,17,0
6226,6,15734.0,3,17,0
6227,6,20910.03,3,17,0
6228,6,8794.79,3,17,0
6229,6,13472.81,3,17,0
6230,6,9381.55,3,17,0
6231,6,8793.16,3,17,0
6232,6,1217.22,3,17,0
6233,6,125.6,3,17,0
6234,6,13604.0,3,17,0
6235,6,9899.27,3,17,0
6236,6,22206.33,3,17,0
6237,6,30807.35,3,17,0
6238,6,12738.66,3,17,0
6239,6,8349.68,3,17,0
6240,6,2156.86,3,17,0
6241,6,1322.22,2,17,0
6243,6,624.02,3,17,0
6244,6,1747.13,3,17,0
6245,6,21795.98,3,17,0
6246,6,11329.53,3,17,0
6247,6,21437.62,4,17,0
6248,6,128294.6,4,17,0
6249,6,2916.14,3,17,0
6250,6,16461.41,3,17,0
6251,6,6682.06,3,17,0
6252,6,13898.22,3,17,0
6253,6,2002.96,3,17,0
6254,6,3707.39,3,17,0
6255,6,106174.75,4,17,0
6256,6,12607.08,3,17,0
6257,6,259992.93,4,17,0
6258,6,1399.52,3,17,0
6260,6,7682.09,3,17,0
6261,6,2188.0,3,17,0
6262,6,20192.75,3,17,0
6263,6,2654.07,3,17,0
6264,6,25708.21,3,17,0
6265,6,12607.08,3,17,0
6266,6,11136.27,3,17,0
6267,6,1162.19,2,17,0
6268,6,24105.64,3,17,0
6269,6,8618.23,3,17,0
6270,6,22571.41,3,17,0
6271,6,9644.43,3,17,0
6272,6,3130.97,3,17,0
6273,6,19471.74,3,17,0
6274,6,12249.78,3,17,0
6275,6,7390.28,3,17,0
6276,6,45447.1,4,17,0
6277,6,153670.12,0,17,0
6278,6,9927.74,3,17,0
6279,6,951.0,3,17,0
6280,6,9083.33,3,17,0
6282,6,30538.26,4,17,0
6283,6,169614.88,1,17,0
6284,6,11218.96,3,17,0
6285,6,905.2,2,17,0
6286,6,4457.68,3,17,0
6287,6,2508.64,3,17,0
6288,6,2571.94,3,17,0
6289,6,16998.22,3,17,0
6290,6,170.22,3,17,0
6291,6,10460.53,3,17,0
6292,6,9909.88,3,17,0
6293,6,32064.62,3,17,0
6294,6,37393.74,1,17,0
6295,6,5570.02,3,17,0
6296,6,10541.14,3,17,0
6297,6,6559.64,3,17,0
6298,6,4570.77,3,17,0
6299,6,228693.31,1,17,0
6300,6,3466.15,2,17,0
6301,6,795.78,3,17,0
6302,6,98830.07,4,17,0
6303,6,7930.71,3,17,0
6304,6,12692.77,3,17,0
6305,6,33410.82,3,17,0
6306,6,12077.53,3,17,0
6307,6,7377.42,3,17,0
6308,6,44542.15,3,17,0
6309,6,8802.64,3,17,0
6310,6,10335.09,3,17,0
6311,6,10288.63,3,17,0
6312,6,17202.8,3,17,0
6313,6,25828.32,3,17,0
6314,6,4669.49,3,17,0
6315,6,24213.27,3,17,0
6316,6,529.53,3,17,0
6317,6,8715.69,3,17,0
6318,6,24978.31,3,17,0
6319,6,11510.71,3,17,0
6320,6,13999.1,3,17,0
6321,6,87.34,3,17,0
6322,6,19030.46,3,17,0
6324,6,43410.17,1,17,0
6326,6,246039.31,1,17,0
6327,6,222863.57,1,17,0
6328,6,147459.35,1,17,0
6330,6,132163.7,1,17,0
6333,6,251617.52,1,17,0
6334,6,206890.25,1,17,0
6335,6,236200.44,1,17,0
6336,6,3219.24,3,17,0
6337,6,19521.96,3,17,0
6338,6,13061.25,0,17,0
6339,6,209467.79,0,17,0
6340,6,214376.36,0,17,0
6341,6,38739.05,0,17,0
6344,6,262976.08,0,17,0
6345,6,213304.63,0,17,0
6347,6,162671.15,0,17,0
6348,6,10325.88,0,17,0
6349,6,69293.41,0,17,0
6350,6,99494.58,0,17,0
6351,6,227478.35,0,17,0
6352,6,94008.7,0,17,0
6353,6,53212.23,0,17,0
6354,6,258203.07,0,17,0
6357,6,22413.11,0,17,0
6358,6,28653.61,0,17,0
6359,6,100059.16,0,17,0
6360,6,101000.39,0,17,0
6361,6,48275.89,0,17,0
6362,6,13437.7,0,17,0
6363,6,189057.7,0,17,0
6364,6,46002.88,0,17,0
6365,6,163639.7,0,17,0
6366,6,33244.29,0,17,0
6367,6,56799.45,0,17,0
6368,6,112768.11,0,17,0
6369,6,253967.93,0,17,0
6370,6,218225.2,0,17,0
6371,6,262198.19,0,17,0
6372,6,169408.46,0,17,0
6373,6,74554.42,0,17,0
6374,6,115572.56,0,17,0
6376,6,226907.99,0,17,0
6378,6,4946.45,0,17,0
6379,6,59985.7,0,17,0
6380,6,72106.27,0,17,0
6381,6,16798.63,0,17,0
6382,6,107421.12,0,17,0
6383,6,3788.69,3,17,0
6384,6,233776.61,1,17,0
6386,6,15238.97,3,17,0
6387,6,80710.33,1,17,0
6388,6,3643.09,3,17,0
6389,6,16073.13,3,17,0
6390,6,17849.56,3,17,0
6391,6,26772.7,3,17,0
6392,6,19346.62,3,17,0
6393,6,379.9,3,17,0
6394,6,34795.88,3,17,0
6395,6,114634.43,1,17,0
6396,6,183083.93,1,17,0
6397,6,7106.23,1,17,0
6399,6,21476.23,1,17,0
6400,6,155270.31,1,17,0
6401,6,245086.32,1,17,0
6402,6,191375.55,1,17,0
6403,6,60311.86,1,17,0
6404,6,39267.55,1,17,0
6405,6,7323.56,1,17,0
6407,6,77347.46,1,17,0
6408,6,138895.43,1,17,0
6409,6,14162.57,1,17,0
6410,6,10147.22,1,17,0
6411,6,26222.49,1,17,0
6413,6,27425.99,1,17,0
6414,6,71.29,1,17,0
6415,6,21126.93,1,17,0
6416,6,118961.45,1,17,0
6417,6,117182.34,1,17,0
6418,6,109571.37,1,17,0
6421,6,259080.76,1,17,0
6422,6,178391.81,1,17,0
6423,6,121885.87,1,17,0
6425,6,3328.38,3,17,0
6426,6,4081.19,3,17,0
6427,6,917.06,3,17,0
6428,6,114.16,3,17,0
6429,6,13817.6,3,17,0
6430,6,3919.09,3,17,0
6431,6,10520.87,3,17,0
6432,6,10810.96,3,17,0
6433,6,30405.26,3,17,0
6434,6,15037.88,3,17,0
6435,6,3485.75,3,17,0
6436,6,26719.22,3,17,0
6438,6,189072.94,4,17,0
6439,6,105165.25,1,17,0
6440,6,63967.63,1,17,0
6441,6,12607.08,3,17,0
6442,6,5034.25,3,17,0
6443,6,72875.23,4,17,0
6444,6,9069.15,3,17,0
6445,6,9380.69,3,17,0
6446,6,3485.42,3,17,0
6447,6,199682.99,1,17,0
6448,6,10663.61,3,17,0
6449,6,2279.48,2,17,0
6450,6,13778.41,3,17,0
6451,6,2740.41,3,17,0
6452,6,2829.15,3,17,0
6453,6,26393.7,3,17,0
6454,6,227653.62,4,17,0
6462,6,212357.06,4,17,0
6468,6,12607.08,4,17,0
6469,6,205857.25,4,17,0
6472,6,12274.76,3,17,0
6473,6,149.11,2,17,0
6474,6,5414.15,3,17,0
6475,6,9396.0,3,17,0
6476,6,4968.73,3,17,0
6477,6,22850.11,3,17,0
6478,6,2522.56,3,17,0
6479,6,1961.03,3,17,0
6480,6,12607.08,3,17,0
6481,6,160356.26,1,17,0
6482,6,125968.11,4,17,0
6483,6,10695.07,3,17,0
6484,6,31153.57,3,17,0
6485,6,27652.32,3,17,0
6486,6,9325.19,3,17,0
6487,6,7135.37,3,17,0
6488,6,5057.25,3,17,0
6489,6,12327.31,3,17,0
6490,6,30168.17,3,17,0
6491,6,19150.12,3,17,0
6492,6,42621.98,3,17,0
6493,6,34594.65,3,17,0
6494,6,4044.24,3,17,0
6495,6,5372.6,3,17,0
6496,6,12897.36,3,17,0
6497,6,16721.01,3,17,0
6498,6,9282.6,3,17,0
6499,6,7887.71,3,17,0
6500,6,487.15,3,17,0
6501,6,2400.47,3,17,0
6502,6,7131.82,3,17,0
6503,6,9690.19,3,17,0
6504,6,30632.31,3,17,0
6505,6,476.55,3,17,0
6506,6,3627.87,3,17,0
6507,6,1016.37,3,17,0
6508,6,11654.37,3,17,0
6509,6,3450.71,3,17,0
6510,6,15085.17,3,17,0
6511,6,4747.29,2,17,0
6512,6,200910.66,1,17,0
6513,6,8096.68,3,17,0
6514,6,56195.07,1,17,0
6515,6,165777.06,1,17,0
6518,6,206187.66,1,17,0
6521,6,9300.22,1,17,0
6522,6,12607.08,1,17,0
6523,6,62959.29,1,17,0
6524,6,267379.89,1,17,0
6525,6,178505.6,1,17,0
6526,6,54933.79,1,17,0
6527,6,184679.97,1,17,0
6528,6,100729.18,1,17,0
6529,6,116951.71,1,17,0
6530,6,2555.12,3,17,0
6531,6,7350.01,3,17,0
6532,6,13709.48,3,17,0
6533,6,8808.05,3,17,0
6534,6,9183.25,3,17,0
6536,6,3169.28,3,17,0
6537,6,12371.83,3,17,0
6538,6,5047.89,3,17,0
6539,6,12607.08,3,17,0
6541,6,10953.04,3,17,0
6542,6,26164.54,3,17,0
6543,6,1895.14,3,17,0
6544,6,7019.85,3,17,0
6545,6,204371.41,0,17,0
6546,6,72770.85,0,17,0
6547,6,171495.96,0,17,0
6551,6,261519.42,0,17,0
6552,6,135807.95,0,17,0
6554,6,54182.33,0,17,0
6556,6,181483.46,0,17,0
6557,6,163607.02,0,17,0
6558,6,184347.18,0,17,0
6559,6,90264.51,0,17,0
6560,6,14574.01,0,17,0
6561,6,201937.2,0,17,0
6562,6,2871.18,3,17,0
6563,6,179341.27,4,17,0
6564,6,12135.69,3,17,0
6565,6,12989.69,3,17,0
6566,6,19642.29,3,17,0
6567,6,5017.33,3,17,0
6568,6,13498.44,3,17,0
6569,6,12742.65,3,17,0
6570,6,16200.08,3,17,0
6571,6,10353.67,3,17,0
6572,6,2615.73,3,17,0
6574,6,2607.64,3,17,0
6576,6,21404.44,3,17,0
6577,6,15889.95,3,17,0
6578,6,10310.77,3,17,0
6580,6,13268.13,3,17,0
6581,6,980.14,3,17,0
6582,6,84326.18,1,17,0
6583,6,12607.08,1,17,0
6584,6,216422.0,4,17,1
6585,6,216422.0,1,17,1
6586,6,9584.44,3,17,0
6587,6,122380.82,1,17,0
6588,6,65938.21,1,17,0
6589,6,142435.75,1,17,0
6590,6,86821.76,1,17,0
6591,6,85074.07,1,17,0
6592,6,21696.81,1,17,0
6593,6,206666.36,1,17,0
6594,6,15674.27,1,17,0
6595,6,200095.94,1,17,0
6596,6,203376.02,1,17,0
6597,6,207796.54,1,17,0
6598,6,10854.35,3,17,0
6600,6,17575.98,3,17,0
6601,6,20601.02,3,17,0
6602,6,16175.39,3,17,0
6603,6,25594.04,3,17,0
6604,6,9766.07,3,17,0
6605,6,779.76,3,17,0
6606,6,22802.84,3,17,0
6607,6,816.44,3,17,0
6608,6,2181.44,3,17,0
6609,6,36774.88,3,17,0
6610,6,18278.65,3,17,0
6611,6,4599.02,2,17,0
6612,6,11011.74,3,17,0
6613,6,18541.02,3,17,0
6614,6,20385.69,3,17,0
6615,6,199873.41,4,17,0
6617,6,17871.32,3,17,0
6618,6,13836.66,3,17,0
6619,6,25448.45,3,17,0
6620,6,22547.2,3,17,0
6621,6,9555.32,3,17,0
6622,6,15983.15,3,17,0
6624,6,24492.49,0,17,0
6626,6,174806.05,0,17,0
6627,6,78155.56,0,17,0
6628,6,55503.1,0,17,0
6629,6,271184.55,0,17,0
6630,6,232498.27,0,17,0
6632,6,135998.76,0,17,0
6633,6,153512.92,0,17,0
6634,6,12245.34,0,17,0
6635,6,253419.13,0,17,0
6636,6,12607.08,0,17,0
6637,6,186841.67,0,17,0
6638,6,133663.18,0,17,0
6639,6,159689.6,0,17,0
6642,6,115359.35,0,17,0
6643,6,26531.35,0,17,0
6644,6,30416.0,0,17,0
6645,6,58538.76,0,17,0
6646,6,41116.29,0,17,0
6647,6,164197.03,0,17,0
6649,6,52997.24,0,17,0
6650,6,103082.13,0,17,0
6651,6,214086.09,0,17,0
6652,6,263027.96,0,17,0
6654,6,224527.63,0,17,0
6655,6,249972.42,0,17,0
6656,6,85450.99,0,17,0
6657,6,126270.37,0,17,0
6658,6,28526.13,0,17,0
6659,6,26271.48,0,17,0
6660,6,209758.49,0,17,0
6661,6,202246.61,0,17,0
6662,6,121913.7,0,17,0
6663,6,134126.72,0,17,0
6664,6,266095.2,0,17,0
6665,6,189896.16,0,17,0
6666,6,49976.72,0,17,0
6668,6,68463.23,0,17,0
6670,6,21666.76,0,17,0
6671,6,63588.85,0,17,0
6672,6,3732.98,0,17,0
6673,6,51437.6,0,17,0
6674,6,108259.9,0,17,0
6675,6,138569.74,0,17,0
6676,6,117536.98,0,17,0
6677,6,29516.52,0,17,0
6678,6,20261.63,0,17,0
6679,6,61546.01,0,17,0
6680,6,154735.14,0,17,0
6681,6,28266.24,0,17,0
6682,6,229651.1,0,17,0
6685,6,253489.92,0,17,0
6689,6,28747.1,0,17,0
6690,6,258578.06,0,17,0
6691,6,21865.49,0,17,0
6692,6,25260.54,0,17,0
6693,6,123551.62,0,17,0
6694,6,12607.08,0,17,0
6695,6,237456.97,0,17,0
6696,6,32078.13,0,17,0
6697,6,6479.6,3,17,0
6698,6,2455.08,3,17,0
6699,6,5554.61,3,17,0
6700,6,24963.89,3,17,0
6701,6,6853.5,3,17,0
6702,6,14703.98,3,17,0
6703,6,17320.91,4,17,1
6704,6,17320.91,1,17,1
6705,6,14107.2,3,17,0
6706,6,5644.05,3,17,0
6707,6,17246.0,4,17,1
6708,6,17246.0,1,17,1
6709,6,3559.83,3,17,0
6710,6,11587.52,3,17,0
6711,6,30051.02,3,17,0
6712,6,2962.06,3,17,0
6713,6,33114.03,3,17,0
6714,6,32379.76,3,17,0
6715,6,24258.1,3,17,0
6716,6,3988.39,3,17,0
6717,6,8950.68,3,17,0
6719,6,21536.22,3,17,0
6720,6,3134.07,3,17,0
6721,6,5640.35,3,17,0
6722,6,9517.37,3,17,0
6723,6,235783.84,1,17,0
6724,6,10986.65,3,17,0
6725,6,2326.67,3,17,0
6726,6,9455.4,3,17,0
6727,6,12607.08,1,17,0
6728,6,237752.47,1,17,0
6729,6,46873.46,1,17,0
6730,6,102448.98,1,17,0
6731,6,19128.32,3,17,0
6732,6,18255.04,3,17,0
6733,6,17978.87,3,17,0
6734,6,1563.49,3,17,0
6735,6,38778.04,3,17,0
6736,6,23248.88,3,17,0
6737,6,749.05,3,17,0
6738,6,20756.62,3,17,0
6739,6,16344.3,3,17,0
6740,6,3051.36,3,17,0
6741,6,3230.7,3,17,0
6742,6,8893.16,3,17,0
6743,6,15972.45,3,17,0
6744,6,28710.56,3,17,0
6745,6,6286.6,3,17,0
6746,6,1599.64,3,17,0
6747,6,121.57,3,17,0
6748,6,9518.37,3,17,0
6749,6,15827.12,3,17,0
6750,6,5932.23,3,17,0
6751,6,18213.06,3,17,0
6752,6,6560.53,3,17,0
6753,6,5065.07,3,17,0
6754,6,13364.51,3,17,0
6755,6,14431.75,3,17,0
6756,6,15491.85,3,17,0
6757,6,20551.28,3,17,0
6758,6,5402.3,2,17,0
6759,6,14567.67,3,17,0
6760,6,8534.37,3,17,0
6761,6,20275.14,3,17,0
6763,6,13560.97,3,17,0
6764,6,3988.91,3,17,0
6765,6,1569.26,3,17,0
6766,6,7956.2,2,17,0
6767,6,3032.12,3,17,0
6768,6,30704.7,3,17,0
6769,6,21358.13,3,17,0
6770,6,15993.27,3,17,0
6771,6,37699.34,3,17,0
6772,6,170504.65,1,17,0
6773,6,22968.75,3,17,0
6774,6,27383.84,3,17,0
6775,6,21510.43,3,17,0
6776,6,6539.91,3,17,0
6777,6,5399.32,3,17,0
6778,6,13594.65,3,17,0
6779,6,21650.08,3,17,0
6780,6,6193.97,3,17,0
6781,6,2444.71,3,17,0
6782,6,6716.16,3,17,0
6783,6,55954.74,3,17,0
6784,6,22923.28,3,17,0
6785,6,6686.45,3,17,0
6786,6,15147.34,3,17,0
6787,6,56058.18,3,17,0
6788,6,12107.21,3,17,0
6789,6,25699.58,3,17,0
6790,6,6814.2,3,17,0
6791,6,7331.46,3,17,0
6792,6,2443.54,3,17,0
6793,6,13407.06,3,17,0
6794,6,6524.09,3,17,0
6795,6,7237.08,3,17,0
6796,6,10475.55,3,17,0
6797,6,17987.71,3,17,0
6798,6,12607.08,3,17,0
6799,6,6330.23,3,17,0
6800,6,15580.12,3,17,0
6801,6,1161.45,3,17,0
6802,6,17332.62,3,17,0
6803,6,8661.5,3,17,0
6804,6,12295.28,3,17,0
6805,6,56538.75,4,17,0
6806,6,16666.64,3,17,0
6807,6,4581.31,3,17,0
6808,6,242407.62,1,17,0
6809,6,50570.65,4,17,0
6810,6,13194.66,3,17,0
6811,6,438.55,3,17,0
6813,6,3263.58,3,17,0
6814,6,22946.31,3,17,0
6815,6,260.23,3,17,0
6816,6,18888.95,3,17,0
6817,6,12795.92,3,17,0
6818,6,947.91,3,17,0
6819,6,16169.9,3,17,0
6820,6,160869.97,4,17,0
6821,6,6705.12,3,17,0
6822,6,12607.08,3,17,0
6823,6,24690.36,3,17,0
6824,6,477.13,2,17,0
6826,6,26843.78,3,17,0
6827,6,15242.55,3,17,0
6829,6,27535.02,3,17,0
6830,6,4974.35,3,17,0
6831,6,8888.88,3,17,0
6832,6,8921.69,3,17,0
6833,6,24469.38,3,17,0
6834,6,12607.08,1,17,0
6835,6,19227.1,3,17,0
6836,6,17737.81,3,17,0
6837,6,14143.87,3,17,0
6838,6,4041.67,3,17,0
6839,6,5187.5,3,17,0
6840,6,24579.11,3,17,0
6841,6,6936.56,3,17,0
6842,6,13522.25,3,17,0
6843,6,12303.52,3,17,0
6844,6,18219.9,3,17,0
6845,6,104087.72,4,17,0
6846,6,22655.09,3,17,0
6847,6,20547.38,3,17,0
6848,6,16917.51,3,17,0
6849,6,1072.27,3,17,0
6850,6,5106.61,3,17,0
6851,6,6727.32,3,17,0
6852,6,6312.27,3,17,0
6853,6,12607.08,3,17,0
6854,6,24544.47,3,17,0
6855,6,12689.5,3,17,0
6856,6,15642.1,3,17,0
6857,6,3860.03,3,17,0
6858,6,11251.54,3,17,0
6859,6,13590.74,3,17,0
6860,6,4276.73,3,17,0
6861,6,3643.48,3,17,0
6862,6,35485.18,3,17,0
6863,6,9893.57,3,17,0
6864,6,11004.31,3,17,0
6865,6,15751.31,3,17,0
6866,6,12613.83,3,17,0
6867,6,38677.12,3,17,0
6868,6,11515.03,3,17,0
6869,6,6945.84,3,17,0
6870,6,548.44,3,17,0
6871,6,18655.15,3,17,0
6872,6,3765.68,3,17,0
6873,6,21625.13,3,17,0
6874,6,2901.34,3,17,0
6875,6,4922.27,3,17,0
6876,6,19858.46,3,17,0
6877,6,9538.96,3,17,0
6878,6,15593.41,3,17,0
6879,6,12607.08,3,17,0
6880,6,1636.72,3,17,0
6881,6,4293.83,3,17,0
6882,6,6737.87,3,17,0
6883,6,20491.58,3,17,0
6884,6,45279.83,3,17,0
6885,6,8278.63,3,17,0
6886,6,6870.64,4,17,0
6887,6,5624.29,3,17,0
6888,6,15768.41,3,17,0
6890,6,264367.48,4,17,0
6891,6,14164.55,3,17,0
6892,6,314.67,3,17,0
6893,6,71868.61,1,17,0
6895,6,83184.28,1,17,0
6896,6,206.66,3,17,0
6897,6,139283.22,1,17,0
6898,6,12607.08,4,17,1
6899,6,10565.0,1,17,1
6900,6,27008.46,3,17,0
6901,6,5734.4,3,17,0
6902,6,21128.42,1,17,0
6903,6,196775.47,1,17,0
6904,6,4197.94,3,17,0
6905,6,13794.64,3,17,0
6906,6,4630.35,3,17,0
6907,6,251644.29,4,17,0
6908,6,33025.94,3,17,0
6910,6,2091.2,3,17,0
6911,6,10960.92,3,17,0
6912,6,15171.48,3,17,0
6913,6,12968.1,3,17,0
6914,6,11473.98,3,17,0
6915,6,17078.55,3,17,0
6916,6,5427.12,3,17,0
6917,6,8719.82,3,17,0
6918,6,17949.84,3,17,0
6919,6,94933.34,0,17,0
6920,6,10088.16,3,17,0
6921,6,128505.21,4,17,0
6922,6,12607.08,1,17,0
6923,6,1538.49,3,17,0
6924,6,2472.54,3,17,0
6925,6,1314.57,3,17,0
6926,6,3583.64,3,17,0
6927,6,18657.24,3,17,0
6928,6,271666.26,0,17,0
6929,6,125527.29,4,17,0
6930,6,17689.59,3,17,0
6931,6,18960.49,3,17,0
6932,6,16703.28,3,17,0
6933,6,20703.33,3,17,0
6934,6,20677.95,3,17,0
6935,6,16427.31,3,17,0
6936,6,3320.7,3,17,0
6937,6,11483.48,3,17,0
6938,6,15129.45,3,17,0
6939,6,14904.51,3,17,0
6940,6,32542.48,3,17,0
6941,6,9903.87,3,17,0
6942,6,15638.89,3,17,0
6943,6,8720.99,3,17,0
6944,6,12607.08,3,17,0
6945,6,7672.07,3,17,0
6946,6,34027.34,3,17,0
6947,6,20982.22,3,17,0
6948,6,5842.48,3,17,0
6949,6,17.42,3,17,0
6950,6,5484.94,3,17,0
6951,6,8667.21,3,17,0
6952,6,14390.28,3,17,0
6953,6,4664.21,3,17,0
6954,6,11240.64,3,17,0
6955,6,1044.38,3,17,0
6956,6,10134.78,3,17,0
6957,6,15093.73,3,17,0
6958,6,4786.79,3,17,0
6959,6,11675.92,3,17,0
6960,6,2022.78,3,17,0
6961,6,5055.67,3,17,0
6962,6,1392.66,3,17,0
6963,6,15719.2,3,17,0
6964,6,212665.96,1,17,0
6965,6,18079.63,3,17,0
6966,6,17456.35,3,17,0
6967,6,3621.47,3,17,0
6968,6,8208.25,3,17,0
6969,6,250371.89,4,17,0
6970,6,9524.45,3,17,0
6971,6,12586.69,3,17,0
6972,6,38874.87,3,17,0
6973,6,17658.97,3,17,0
6974,6,103.64,3,17,0
6975,6,5691.85,3,17,0
6976,6,128.03,3,17,0
6977,6,25885.94,3,17,0
6979,6,5938.85,3,17,0
6980,6,36825.83,3,17,0
6981,6,1035.3,3,17,0
6982,6,1144.61,3,17,0
6983,6,10626.74,3,17,0
6984,6,7163.87,3,17,0
6985,6,9133.33,3,17,0
6986,6,47097.56,1,17,0
6990,6,181231.33,1,17,0
6991,6,264351.0,1,17,0
6992,6,193896.28,1,17,0
6994,6,102210.04,1,17,0
6997,6,97771.23,1,17,0
6998,6,129717.52,1,17,0
